ROW_ID,Cluster,Anomaly Type,Top Deviating Features,Justification,Business Implication
16306.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.72 (126.6x dari median) | POS_MONTHS_COUNT=3.06 (81.0x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=3.00 (23.2x dari median) | YEARS_BIRTH=0.63 (21.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
16973.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_1=1.70 (125.2x dari median) | EXT_SOURCE_3=0.11 (53.0x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.88 (27.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
17008.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.43 (181.2x dari median) | POS_MONTHS_COUNT=1.53 (39.9x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=2.43 (18.5x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median) | YEARS_EMPLOYED=3.45 (17.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
17064.0,cluster_4,Tipe B - Rare but Valid,EXT_SOURCE_1=0.50 (36.2x dari median) | PREV_APPROVAL_RATE=-1.24 (22.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | EXT_SOURCE_2=-2.44 (13.3x dari median) | CC_UTILIZATION_MEAN=4.03 (10.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
18575.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_BIRTH=0.76 (25.2x dari median) | YEARS_EMPLOYED=3.62 (18.1x dari median) | BUREAU_COUNT=2.68 (15.9x dari median) | AMT_INCOME_TOTAL=1.84 (15.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
19087.0,cluster_4,Tipe B - Rare but Valid,POS_SK_DPD_MEAN=6.42 (31.7x dari median) | EXT_SOURCE_3=1.34 (11.0x dari median) | BUREAU_ACTIVE_RATIO=-0.48 (7.1x dari median) | ANNUITY_TO_INCOME=0.50 (6.4x dari median) | AMT_ANNUITY=0.47 (4.6x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
19112.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-2.04 (152.2x dari median) | POS_SK_DPD_MEAN=18.34 (92.3x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=4.06 (80.3x dari median) | PREV_APPROVAL_RATE=-2.06 (38.5x dari median) | CREDIT_TERM_MONTHS=1.68 (23.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
19213.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-2.52 (188.4x dari median) | BUREAU_BB_DPD_RATIO_MEAN=12.70 (66.3x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | AMT_ANNUITY=1.47 (16.5x dari median) | EXT_SOURCE_3=-1.44 (13.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
19387.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.70 (324.1x dari median) | INST_SEVERE_LATE_RATIO=5.15 (31.6x dari median) | EXT_SOURCE_1=0.20 (14.0x dari median) | INST_LATE_RATIO=3.80 (13.7x dari median) | BUREAU_COUNT=3.34 (11.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
19818.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.24 (580.5x dari median) | EXT_SOURCE_1=2.58 (190.9x dari median) | PREV_REFUSED_COUNT=4.56 (43.5x dari median) | YEARS_BIRTH=1.94 (12.4x dari median) | INST_LATE_RATIO=3.06 (11.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
20232.0,cluster_4,Tipe A - Data Error,POS_SK_DPD_MEAN=19.32 (97.3x dari median) | EXT_SOURCE_1=-0.59 (45.1x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=1.18 (16.6x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
20362.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.27 (86.4x dari median) | YEARS_BIRTH=1.65 (53.8x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median) | PREV_COUNT=4.54 (13.7x dari median) | AMT_INCOME_TOTAL=1.56 (13.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
20727.0,cluster_3,Tipe A - Data Error,CREDIT_TO_INCOME=30.73 (59.0x dari median) | ANNUITY_TO_INCOME=17.93 (35.1x dari median) | INST_SEVERE_LATE_RATIO=4.39 (27.1x dari median) | AMT_INCOME_TOTAL=-3.69 (24.5x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (11.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
21061.0,cluster_4,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=-1.62 (20.5x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | EXT_SOURCE_2=-2.53 (13.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
21107.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=1.28 (94.4x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | INST_SEVERE_LATE_RATIO=5.63 (34.4x dari median) | INST_DPD_MEAN=1.55 (14.7x dari median) | EXT_SOURCE_3=-1.17 (11.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
21892.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-0.98 (73.5x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | ANNUITY_TO_INCOME=1.08 (12.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (10.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
21901.0,cluster_2,Tipe B - Rare but Valid,POS_MONTHS_COUNT=0.88 (22.7x dari median) | INST_DPD_MAX=2.20 (22.2x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | INST_SEVERE_LATE_RATIO=2.63 (16.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
22058.0,cluster_3,Tipe B - Rare but Valid,INST_SEVERE_LATE_RATIO=3.58 (22.3x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.17 (11.3x dari median) | INST_LATE_RATIO=4.58 (8.3x dari median) | EXT_SOURCE_3=0.79 (6.1x dari median) | YEARS_EMPLOYED=1.20 (4.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
22115.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=2.98 (78.8x dari median) | YEARS_BIRTH=1.30 (42.4x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | AMT_INCOME_TOTAL=2.08 (18.1x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
22443.0,cluster_2,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | POS_MONTHS_COUNT=0.88 (22.7x dari median) | CREDIT_TERM_MONTHS=0.93 (18.6x dari median) | AMT_INCOME_TOTAL=2.08 (18.1x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
22983.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.76 (129.9x dari median) | POS_MONTHS_COUNT=3.27 (86.4x dari median) | YEARS_BIRTH=1.28 (41.9x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=3.00 (23.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23018.0,cluster_1,Tipe B - Rare but Valid,OWN_CAR_AGE=6.68 (15.7x dari median) | EXT_SOURCE_2=0.87 (7.5x dari median) | BUREAU_DAYS_CREDIT_MEAN=-0.80 (6.7x dari median) | YEARS_EMPLOYED=2.12 (5.8x dari median) | EXT_SOURCE_3=-0.49 (5.4x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
23019.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=-1.44 (45.0x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | EXT_SOURCE_3=-2.27 (21.4x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.52 (19.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
23336.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=2.01 (52.9x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | YEARS_BIRTH=0.60 (20.1x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=0.69 (14.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23442.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=5.02 (101.8x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=1.26 (17.7x dari median) | ANNUITY_TO_INCOME=1.27 (14.9x dari median) | CREDIT_TO_INCOME=2.06 (14.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23528.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.82 (134.3x dari median) | YEARS_BIRTH=1.28 (41.9x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=1.68 (32.8x dari median) | AMT_INCOME_TOTAL=1.97 (17.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23538.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=1.37 (100.8x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | EXT_SOURCE_2=1.15 (10.2x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (9.3x dari median) | YEARS_EMPLOYED=3.23 (8.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23673.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | POS_SK_DPD_MEAN=4.32 (21.0x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | YEARS_BIRTH=1.86 (13.6x dari median) | EXT_SOURCE_2=-2.48 (13.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
23692.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.93 (218.6x dari median) | POS_MONTHS_COUNT=2.74 (72.3x dari median) | YEARS_BIRTH=1.09 (35.7x dari median) | BUREAU_COUNT=4.66 (26.9x dari median) | EXT_SOURCE_3=-2.13 (20.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
23981.0,cluster_3,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=5.62 (110.8x dari median) | EXT_SOURCE_3=-2.94 (27.5x dari median) | BUREAU_BB_DPD_RATIO_MEAN=4.23 (22.8x dari median) | BUREAU_ACTIVE_RATIO=1.41 (9.6x dari median) | YEARS_EMPLOYED=2.08 (7.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
24095.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.21 (164.9x dari median) | POS_MONTHS_COUNT=2.01 (52.9x dari median) | YEARS_BIRTH=-1.13 (35.3x dari median) | CREDIT_TERM_MONTHS=-1.38 (25.2x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
24661.0,cluster_2,Tipe B - Rare but Valid,CREDIT_TERM_MONTHS=1.97 (38.4x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_BIRTH=-0.81 (24.9x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
24936.0,cluster_4,Tipe B - Rare but Valid,PREV_APPROVAL_RATE=-1.87 (34.7x dari median) | EXT_SOURCE_1=0.43 (30.6x dari median) | POS_SK_DPD_MEAN=5.92 (29.1x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=-0.74 (8.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
24969.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=1.89 (139.6x dari median) | POS_SK_DPD_MEAN=9.53 (47.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=1.68 (23.3x dari median) | AMT_CREDIT=1.17 (7.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
25129.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | EXT_SOURCE_1=0.18 (12.4x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (10.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
25228.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=7.85 (158.6x dari median) | CREDIT_TERM_MONTHS=1.67 (23.2x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | EXT_SOURCE_3=1.12 (9.1x dari median) | CC_MONTHS_COUNT=3.45 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
25285.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.71 (796.8x dari median) | PREV_REFUSED_COUNT=9.02 (86.9x dari median) | EXT_SOURCE_1=0.79 (57.8x dari median) | POS_MONTHS_COUNT=7.54 (22.6x dari median) | PREV_COUNT=6.42 (10.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
25568.0,cluster_4,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | AMT_ANNUITY=-0.75 (9.9x dari median) | ANNUITY_TO_INCOME=-0.99 (9.8x dari median) | OWN_CAR_AGE=4.01 (9.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
25625.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_APPROVAL_RATE=-1.68 (31.1x dari median) | CREDIT_TERM_MONTHS=1.97 (27.2x dari median) | YEARS_EMPLOYED=4.64 (14.7x dari median) | AMT_CREDIT=1.43 (8.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
25686.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | POS_MONTHS_COUNT=0.93 (23.7x dari median) | AMT_INCOME_TOTAL=2.26 (19.7x dari median) | YEARS_EMPLOYED=3.21 (16.1x dari median) | BUREAU_COUNT=2.46 (14.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
25691.0,cluster_3,Tipe A - Data Error,INST_SEVERE_LATE_RATIO=8.33 (50.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | EXT_SOURCE_3=-2.26 (21.3x dari median) | BUREAU_ACTIVE_RATIO=2.03 (13.4x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.19 (9.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
25868.0,cluster_2,Tipe B - Rare but Valid,CREDIT_TERM_MONTHS=1.68 (32.8x dari median) | POS_MONTHS_COUNT=1.17 (30.2x dari median) | INST_DPD_MAX=2.29 (23.0x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median) | PREV_COUNT=3.37 (9.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
26028.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=1.95 (144.0x dari median) | POS_SK_DPD_MEAN=13.87 (69.6x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | AMT_ANNUITY=1.89 (21.6x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
26043.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=1.70 (125.1x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=1.69 (23.5x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
26650.0,cluster_4,Tipe B - Rare but Valid,ANNUITY_TO_INCOME=1.45 (16.9x dari median) | EXT_SOURCE_3=-1.44 (14.0x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median) | CNT_CHILDREN=4.99 (9.7x dari median) | YEARS_BIRTH=1.05 (7.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
26702.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.85 (865.6x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | EXT_SOURCE_1=-0.40 (30.8x dari median) | PREV_REFUSED_COUNT=2.33 (21.7x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.34 (20.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
27012.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=11.44 (230.9x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | PREV_APPROVAL_RATE=0.49 (10.4x dari median) | EXT_SOURCE_3=1.26 (10.3x dari median) | YEARS_BIRTH=1.26 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
