antecedents,consequents,support,confidence,lift,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'cluster_3_high_exposure', 'burden_20_to_35pct'})",frozenset({'leverage_over_6x'}),0.08301918569563936,0.5340749033912384,3.219841174907697,eclat,Portfolio-wide,356255,29576,"{burden_20_to_35pct, cluster_3_high_exposure} -> {leverage_over_6x}","{burden_20_to_35pct, cluster_3_high_exposure} -> {leverage_over_6x}"
"frozenset({'cluster_3_high_exposure', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.09757056041318718,0.4681355384366751,1.6163404720419232,eclat,Portfolio-wide,356255,34760,"{cluster_3_high_exposure, previous_approval_high} -> {burden_20_to_35pct}","{cluster_3_high_exposure, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'previous_approval_high', 'burden_20_to_35pct'})",frozenset({'cluster_3_high_exposure'}),0.09757056041318718,0.6053956145392478,1.7982375301840112,eclat,Portfolio-wide,356255,34760,"{burden_20_to_35pct, previous_approval_high} -> {cluster_3_high_exposure}","{burden_20_to_35pct, previous_approval_high} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_deep'})",frozenset({'burden_20_to_35pct'}),0.035847917923958965,0.48525723839197515,1.67545689093276,eclat,Portfolio-wide,356255,12771,"{cluster_3_high_exposure, previous_deep} -> {burden_20_to_35pct}","{cluster_3_high_exposure, previous_deep} -> {burden_20_to_35pct}"
"frozenset({'cluster_3_high_exposure', 'previous_one'})",frozenset({'burden_20_to_35pct'}),0.035971424962456665,0.4688643348456022,1.6188568012562392,eclat,Portfolio-wide,356255,12815,"{cluster_3_high_exposure, previous_one} -> {burden_20_to_35pct}","{cluster_3_high_exposure, previous_one} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'previous_one'})",frozenset({'cluster_3_high_exposure'}),0.035971424962456665,0.6633022774327122,1.9702406500645413,eclat,Portfolio-wide,356255,12815,"{burden_20_to_35pct, previous_one} -> {cluster_3_high_exposure}","{burden_20_to_35pct, previous_one} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_outcome_mixed'})",frozenset({'burden_20_to_35pct'}),0.04454112924730881,0.47248689852310627,1.631364495724496,eclat,Portfolio-wide,356255,15868,"{cluster_3_high_exposure, previous_outcome_mixed} -> {burden_20_to_35pct}","{cluster_3_high_exposure, previous_outcome_mixed} -> {burden_20_to_35pct}"
"frozenset({'previous_outcome_mixed', 'burden_20_to_35pct'})",frozenset({'cluster_3_high_exposure'}),0.04454112924730881,0.4944688541958805,1.468746105468316,eclat,Portfolio-wide,356255,15868,"{burden_20_to_35pct, previous_outcome_mixed} -> {cluster_3_high_exposure}","{burden_20_to_35pct, previous_outcome_mixed} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_two_to_four'})",frozenset({'burden_20_to_35pct'}),0.07329300641394507,0.46441847642423917,1.6035065013763903,eclat,Portfolio-wide,356255,26111,"{cluster_3_high_exposure, previous_two_to_four} -> {burden_20_to_35pct}","{cluster_3_high_exposure, previous_two_to_four} -> {burden_20_to_35pct}"
"frozenset({'previous_two_to_four', 'burden_20_to_35pct'})",frozenset({'cluster_3_high_exposure'}),0.07329300641394507,0.6193311195445921,1.8396308728195523,eclat,Portfolio-wide,356255,26111,"{burden_20_to_35pct, previous_two_to_four} -> {cluster_3_high_exposure}","{burden_20_to_35pct, previous_two_to_four} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'burden_20_to_35pct'})",frozenset({'previous_two_to_four'}),0.07329300641394507,0.47150492975549857,1.227338404743794,eclat,Portfolio-wide,356255,26111,"{burden_20_to_35pct, cluster_3_high_exposure} -> {previous_two_to_four}","{burden_20_to_35pct, cluster_3_high_exposure} -> {previous_two_to_four}"
"frozenset({'cluster_3_high_exposure', 'repayment_clean_observed'})",frozenset({'burden_20_to_35pct'}),0.08568020097963537,0.46748552700094953,1.6140961652021522,eclat,Portfolio-wide,356255,30524,"{cluster_3_high_exposure, repayment_clean_observed} -> {burden_20_to_35pct}","{cluster_3_high_exposure, repayment_clean_observed} -> {burden_20_to_35pct}"
"frozenset({'repayment_clean_observed', 'burden_20_to_35pct'})",frozenset({'cluster_3_high_exposure'}),0.08568020097963537,0.6389383124358948,1.8978711198116487,eclat,Portfolio-wide,356255,30524,"{burden_20_to_35pct, repayment_clean_observed} -> {cluster_3_high_exposure}","{burden_20_to_35pct, repayment_clean_observed} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'burden_20_to_35pct'})",frozenset({'repayment_clean_observed'}),0.08568020097963537,0.551193614792878,1.2292664498881745,eclat,Portfolio-wide,356255,30524,"{burden_20_to_35pct, cluster_3_high_exposure} -> {repayment_clean_observed}","{burden_20_to_35pct, cluster_3_high_exposure} -> {repayment_clean_observed}"
"frozenset({'cluster_3_high_exposure', 'repayment_some_late'})",frozenset({'burden_20_to_35pct'}),0.055547290564342953,0.4736250059834378,1.6352940609863216,eclat,Portfolio-wide,356255,19789,"{cluster_3_high_exposure, repayment_some_late} -> {burden_20_to_35pct}","{cluster_3_high_exposure, repayment_some_late} -> {burden_20_to_35pct}"
"frozenset({'repayment_some_late', 'burden_20_to_35pct'})",frozenset({'cluster_3_high_exposure'}),0.055547290564342953,0.4436896033721217,1.3179139018762787,eclat,Portfolio-wide,356255,19789,"{burden_20_to_35pct, repayment_some_late} -> {cluster_3_high_exposure}","{burden_20_to_35pct, repayment_some_late} -> {cluster_3_high_exposure}"
"frozenset({'cluster_4_history_rich', 'burden_20_to_35pct'})",frozenset({'previous_deep'}),0.030559571093739035,0.9816952209197475,2.470971060067436,eclat,Portfolio-wide,356255,10887,"{burden_20_to_35pct, cluster_4_history_rich} -> {previous_deep}","{burden_20_to_35pct, cluster_4_history_rich} -> {previous_deep}"
"frozenset({'credit_file_established', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.05796971270578659,0.4297039179376209,1.4836468854233544,eclat,Portfolio-wide,356255,20652,"{credit_file_established, credit_large} -> {burden_20_to_35pct}","{credit_file_established, credit_large} -> {burden_20_to_35pct}"
"frozenset({'credit_file_established', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.05796971270578659,0.5020420070011669,1.558947904645777,eclat,Portfolio-wide,356255,20652,"{burden_20_to_35pct, credit_file_established} -> {credit_large}","{burden_20_to_35pct, credit_file_established} -> {credit_large}"
"frozenset({'credit_file_established', 'income_q1'})",frozenset({'burden_20_to_35pct'}),0.0495066735905461,0.3961145423919147,1.3676722099982705,eclat,Portfolio-wide,356255,17637,"{credit_file_established, income_q1} -> {burden_20_to_35pct}","{credit_file_established, income_q1} -> {burden_20_to_35pct}"
"frozenset({'credit_file_established', 'burden_20_to_35pct'})",frozenset({'income_q1'}),0.0495066735905461,0.4287485414235706,1.3394702553195492,eclat,Portfolio-wide,356255,17637,"{burden_20_to_35pct, credit_file_established} -> {income_q1}","{burden_20_to_35pct, credit_file_established} -> {income_q1}"
"frozenset({'credit_file_established', 'leverage_3_to_6x'})",frozenset({'burden_20_to_35pct'}),0.054230817813083323,0.3682876150898797,1.2715936491587123,eclat,Portfolio-wide,356255,19320,"{credit_file_established, leverage_3_to_6x} -> {burden_20_to_35pct}","{credit_file_established, leverage_3_to_6x} -> {burden_20_to_35pct}"
"frozenset({'credit_file_established', 'burden_20_to_35pct'})",frozenset({'leverage_3_to_6x'}),0.054230817813083323,0.46966161026837805,1.305835364828154,eclat,Portfolio-wide,356255,19320,"{burden_20_to_35pct, credit_file_established} -> {leverage_3_to_6x}","{burden_20_to_35pct, credit_file_established} -> {leverage_3_to_6x}"
"frozenset({'credit_file_established', 'leverage_over_6x'})",frozenset({'burden_20_to_35pct'}),0.045661113528231184,0.6677202200147772,2.3054502959010326,eclat,Portfolio-wide,356255,16267,"{credit_file_established, leverage_over_6x} -> {burden_20_to_35pct}","{credit_file_established, leverage_over_6x} -> {burden_20_to_35pct}"
"frozenset({'credit_file_established', 'burden_20_to_35pct'})",frozenset({'leverage_over_6x'}),0.045661113528231184,0.3954443796188254,2.384062774336706,eclat,Portfolio-wide,356255,16267,"{burden_20_to_35pct, credit_file_established} -> {leverage_over_6x}","{burden_20_to_35pct, credit_file_established} -> {leverage_over_6x}"
"frozenset({'credit_file_thin', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.03183113219463587,0.4682080924855492,1.6165909807856031,eclat,Portfolio-wide,356255,11340,"{credit_file_thin, credit_large} -> {burden_20_to_35pct}","{credit_file_thin, credit_large} -> {burden_20_to_35pct}"
"frozenset({'credit_file_thin', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.03183113219463587,0.4337183507993575,1.3467883259886437,eclat,Portfolio-wide,356255,11340,"{burden_20_to_35pct, credit_file_thin} -> {credit_large}","{burden_20_to_35pct, credit_file_thin} -> {credit_large}"
"frozenset({'income_q1', 'credit_file_thin'})",frozenset({'burden_20_to_35pct'}),0.03492442211337385,0.40411848772248926,1.3953075841828961,eclat,Portfolio-wide,356255,12442,"{credit_file_thin, income_q1} -> {burden_20_to_35pct}","{credit_file_thin, income_q1} -> {burden_20_to_35pct}"
"frozenset({'credit_file_thin', 'burden_20_to_35pct'})",frozenset({'income_q1'}),0.03492442211337385,0.4758662892985543,1.486672672770658,eclat,Portfolio-wide,356255,12442,"{burden_20_to_35pct, credit_file_thin} -> {income_q1}","{burden_20_to_35pct, credit_file_thin} -> {income_q1}"
"frozenset({'credit_file_thin', 'leverage_3_to_6x'})",frozenset({'burden_20_to_35pct'}),0.035847917923958965,0.4286145791381394,1.4798857046438574,eclat,Portfolio-wide,356255,12771,"{credit_file_thin, leverage_3_to_6x} -> {burden_20_to_35pct}","{credit_file_thin, leverage_3_to_6x} -> {burden_20_to_35pct}"
"frozenset({'credit_file_thin', 'burden_20_to_35pct'})",frozenset({'leverage_3_to_6x'}),0.035847917923958965,0.4884494760192764,1.3580726756723325,eclat,Portfolio-wide,356255,12771,"{burden_20_to_35pct, credit_file_thin} -> {leverage_3_to_6x}","{burden_20_to_35pct, credit_file_thin} -> {leverage_3_to_6x}"
frozenset({'credit_large'}),frozenset({'burden_20_to_35pct'}),0.13865068560441257,0.43054005996792416,1.4865338489050584,eclat,Portfolio-wide,356255,49395,{credit_large} -> {burden_20_to_35pct},{credit_large} -> {burden_20_to_35pct}
frozenset({'burden_20_to_35pct'}),frozenset({'credit_large'}),0.13865068560441257,0.47872185770636067,1.4865338489050581,eclat,Portfolio-wide,356255,49395,{burden_20_to_35pct} -> {credit_large},{burden_20_to_35pct} -> {credit_large}
"frozenset({'external_score_middle', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.046727765224347725,0.4234154033981076,1.4619344117385258,eclat,Portfolio-wide,356255,16647,"{credit_large, external_score_middle} -> {burden_20_to_35pct}","{credit_large, external_score_middle} -> {burden_20_to_35pct}"
"frozenset({'external_score_middle', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.046727765224347725,0.4938004271476032,1.5333560349127446,eclat,Portfolio-wide,356255,16647,"{burden_20_to_35pct, external_score_middle} -> {credit_large}","{burden_20_to_35pct, external_score_middle} -> {credit_large}"
"frozenset({'external_score_strong', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.05526939972772312,0.43016625521595697,1.4852432061325316,eclat,Portfolio-wide,356255,19690,"{credit_large, external_score_strong} -> {burden_20_to_35pct}","{credit_large, external_score_strong} -> {burden_20_to_35pct}"
"frozenset({'external_score_strong', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.05526939972772312,0.5461404044046265,1.6958828687955008,eclat,Portfolio-wide,356255,19690,"{burden_20_to_35pct, external_score_strong} -> {credit_large}","{burden_20_to_35pct, external_score_strong} -> {credit_large}"
"frozenset({'external_score_weak', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.03661422295827427,0.44061613295500607,1.5213236976370232,eclat,Portfolio-wide,356255,13044,"{credit_large, external_score_weak} -> {burden_20_to_35pct}","{credit_large, external_score_weak} -> {burden_20_to_35pct}"
"frozenset({'external_score_weak', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.03661422295827427,0.3909368818557813,1.2139427066237656,eclat,Portfolio-wide,356255,13044,"{burden_20_to_35pct, external_score_weak} -> {credit_large}","{burden_20_to_35pct, external_score_weak} -> {credit_large}"
"frozenset({'income_q2', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.03351251210509326,0.6854797037377275,2.366768802929649,eclat,Portfolio-wide,356255,11939,"{credit_large, income_q2} -> {burden_20_to_35pct}","{credit_large, income_q2} -> {burden_20_to_35pct}"
"frozenset({'income_q2', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.03351251210509326,0.5409605799728138,1.679798405081713,eclat,Portfolio-wide,356255,11939,"{burden_20_to_35pct, income_q2} -> {credit_large}","{burden_20_to_35pct, income_q2} -> {credit_large}"
"frozenset({'income_q3', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.0506575346310929,0.5276283475616887,1.8217524249676726,eclat,Portfolio-wide,356255,18047,"{credit_large, income_q3} -> {burden_20_to_35pct}","{credit_large, income_q3} -> {burden_20_to_35pct}"
"frozenset({'income_q3', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.0506575346310929,0.7355914241460829,2.2841688411648664,eclat,Portfolio-wide,356255,18047,"{burden_20_to_35pct, income_q3} -> {credit_large}","{burden_20_to_35pct, income_q3} -> {credit_large}"
"frozenset({'credit_large', 'burden_20_to_35pct'})",frozenset({'income_q3'}),0.0506575346310929,0.365360866484462,1.3964941687168422,eclat,Portfolio-wide,356255,18047,"{burden_20_to_35pct, credit_large} -> {income_q3}","{burden_20_to_35pct, credit_large} -> {income_q3}"
"frozenset({'credit_large', 'leverage_over_6x'})",frozenset({'burden_20_to_35pct'}),0.08884647233021291,0.6719456533276723,2.320039529818958,eclat,Portfolio-wide,356255,31652,"{credit_large, leverage_over_6x} -> {burden_20_to_35pct}","{credit_large, leverage_over_6x} -> {burden_20_to_35pct}"
"frozenset({'leverage_over_6x', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.08884647233021291,0.8105298199790019,2.516868602404115,eclat,Portfolio-wide,356255,31652,"{burden_20_to_35pct, leverage_over_6x} -> {credit_large}","{burden_20_to_35pct, leverage_over_6x} -> {credit_large}"
"frozenset({'credit_large', 'burden_20_to_35pct'})",frozenset({'leverage_over_6x'}),0.08884647233021291,0.6407936025913554,3.8632289462394795,eclat,Portfolio-wide,356255,31652,"{burden_20_to_35pct, credit_large} -> {leverage_over_6x}","{burden_20_to_35pct, credit_large} -> {leverage_over_6x}"
"frozenset({'credit_large', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.0780957460246172,0.44582966108484906,1.539324545311471,eclat,Portfolio-wide,356255,27822,"{credit_large, previous_approval_high} -> {burden_20_to_35pct}","{credit_large, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'previous_approval_high', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.0780957460246172,0.4845603218558963,1.5046635299383964,eclat,Portfolio-wide,356255,27822,"{burden_20_to_35pct, previous_approval_high} -> {credit_large}","{burden_20_to_35pct, previous_approval_high} -> {credit_large}"
"frozenset({'credit_large', 'previous_deep'})",frozenset({'burden_20_to_35pct'}),0.05109823020027789,0.4098984485825584,1.4152641649119446,eclat,Portfolio-wide,356255,18204,"{credit_large, previous_deep} -> {burden_20_to_35pct}","{credit_large, previous_deep} -> {burden_20_to_35pct}"
"frozenset({'previous_deep', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.05109823020027789,0.4911769467378987,1.5252095666281125,eclat,Portfolio-wide,356255,18204,"{burden_20_to_35pct, previous_deep} -> {credit_large}","{burden_20_to_35pct, previous_deep} -> {credit_large}"
"frozenset({'credit_large', 'previous_outcome_mixed'})",frozenset({'burden_20_to_35pct'}),0.041818360444063944,0.42547479651577896,1.4690449175015636,eclat,Portfolio-wide,356255,14898,"{credit_large, previous_outcome_mixed} -> {burden_20_to_35pct}","{credit_large, previous_outcome_mixed} -> {burden_20_to_35pct}"
"frozenset({'previous_outcome_mixed', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.041818360444063944,0.4642423109282977,1.4415717565002502,eclat,Portfolio-wide,356255,14898,"{burden_20_to_35pct, previous_outcome_mixed} -> {credit_large}","{burden_20_to_35pct, previous_outcome_mixed} -> {credit_large}"
"frozenset({'credit_large', 'previous_two_to_four'})",frozenset({'burden_20_to_35pct'}),0.0560160559150047,0.44840913176343694,1.548230732754899,eclat,Portfolio-wide,356255,19956,"{credit_large, previous_two_to_four} -> {burden_20_to_35pct}","{credit_large, previous_two_to_four} -> {burden_20_to_35pct}"
"frozenset({'previous_two_to_four', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.0560160559150047,0.47333965844402276,1.4698209680197976,eclat,Portfolio-wide,356255,19956,"{burden_20_to_35pct, previous_two_to_four} -> {credit_large}","{burden_20_to_35pct, previous_two_to_four} -> {credit_large}"
"frozenset({'repayment_clean_observed', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.06381384120924619,0.44640367584974566,1.5413064570013,eclat,Portfolio-wide,356255,22734,"{credit_large, repayment_clean_observed} -> {burden_20_to_35pct}","{credit_large, repayment_clean_observed} -> {burden_20_to_35pct}"
"frozenset({'repayment_clean_observed', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.06381384120924619,0.4758754945261968,1.4776952819052913,eclat,Portfolio-wide,356255,22734,"{burden_20_to_35pct, repayment_clean_observed} -> {credit_large}","{burden_20_to_35pct, repayment_clean_observed} -> {credit_large}"
"frozenset({'repayment_some_late', 'credit_large'})",frozenset({'burden_20_to_35pct'}),0.05910092489929966,0.4204021324601162,1.4515304338936306,eclat,Portfolio-wide,356255,21055,"{credit_large, repayment_some_late} -> {burden_20_to_35pct}","{credit_large, repayment_some_late} -> {burden_20_to_35pct}"
"frozenset({'repayment_some_late', 'burden_20_to_35pct'})",frozenset({'credit_large'}),0.05910092489929966,0.47207461716105026,1.4658927440268283,eclat,Portfolio-wide,356255,21055,"{burden_20_to_35pct, repayment_some_late} -> {credit_large}","{burden_20_to_35pct, repayment_some_late} -> {credit_large}"
