normalized_rule,support,confidence,lift,support_min,support_max,confidence_min,confidence_max,lift_min,lift_max,algorithm,rule_str,context_n,support_count,appears_in,n_algos,metric_spread,is_consistent,context
"{burden_20_to_35pct, previous_deep} -> {previous_outcome_mixed}",0.04640496273736509,0.4460633532998759,1.3789084119037467,0.04640496273736509,0.04640496273736509,0.4460633532998759,0.4460633532998759,1.3789084119037467,1.3789084119037467,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_deep} -> {previous_outcome_mixed}",356255,16532,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_deep} -> {repayment_some_late}",0.06085247926344894,0.5849387512816362,1.3153359223238126,0.06085247926344894,0.06085247926344894,0.5849387512816362,0.5849387512816362,1.3153359223238126,1.3153359223238126,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_deep} -> {repayment_some_late}",356255,21679,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_one} -> {card_history_not_observed}",0.0519431306227281,0.9578157349896482,1.3503391202457375,0.0519431306227281,0.0519431306227281,0.9578157349896481,0.9578157349896481,1.3503391202457373,1.3503391202457373,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_one} -> {card_history_not_observed}",356255,18505,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_one} -> {previous_approval_high}",0.05366100124910528,0.9894927536231884,1.887673718791656,0.05366100124910528,0.05366100124910528,0.9894927536231884,0.9894927536231884,1.887673718791656,1.887673718791656,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_one} -> {previous_approval_high}",356255,19117,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_one} -> {repayment_clean_observed}",0.038225428415039786,0.7048654244306419,1.5719837724614585,0.038225428415039786,0.038225428415039786,0.7048654244306418,0.7048654244306418,1.5719837724614585,1.5719837724614585,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_one} -> {repayment_clean_observed}",356255,13618,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_outcome_mixed} -> {credit_large}",0.041818360444063944,0.46424231092829765,1.44157175650025,0.041818360444063944,0.041818360444063944,0.4642423109282977,0.4642423109282977,1.4415717565002502,1.4415717565002502,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_outcome_mixed} -> {credit_large}",356255,14898,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_outcome_mixed} -> {income_q1}",0.03812157022357581,0.4232027671309713,1.3221444827746722,0.03812157022357581,0.03812157022357581,0.4232027671309713,0.4232027671309713,1.3221444827746722,1.3221444827746722,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_outcome_mixed} -> {income_q1}",356255,13581,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_outcome_mixed} -> {leverage_3_to_6x}",0.04476007354282747,0.4968994422112119,1.3815667497967354,0.04476007354282747,0.04476007354282747,0.4968994422112119,0.4968994422112119,1.3815667497967354,1.3815667497967354,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_outcome_mixed} -> {leverage_3_to_6x}",356255,15946,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_outcome_mixed} -> {previous_deep}",0.04640496273736509,0.5151600137110093,1.296680943390178,0.04640496273736509,0.04640496273736509,0.5151600137110093,0.5151600137110093,1.296680943390178,1.296680943390178,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_outcome_mixed} -> {previous_deep}",356255,16532,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_outcome_mixed} -> {previous_two_to_four}",0.04310395643569915,0.47851422517216663,1.2455837653162327,0.04310395643569915,0.04310395643569915,0.4785142251721667,0.4785142251721667,1.2455837653162327,1.2455837653162327,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_outcome_mixed} -> {previous_two_to_four}",356255,15356,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_two_to_four} -> {credit_large}",0.0560160559150047,0.47333965844402276,1.4698209680197973,0.0560160559150047,0.0560160559150047,0.47333965844402276,0.47333965844402276,1.4698209680197976,1.4698209680197976,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_two_to_four} -> {credit_large}",356255,19956,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_two_to_four} -> {income_q1}",0.054146608468653074,0.45754269449715373,1.4294272064058957,0.054146608468653074,0.054146608468653074,0.45754269449715373,0.45754269449715373,1.4294272064058957,1.4294272064058957,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_two_to_four} -> {income_q1}",356255,19290,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_two_to_four} -> {leverage_3_to_6x}",0.05569886738431742,0.4706593927893738,1.3086095743309896,0.05569886738431741,0.05569886738431741,0.4706593927893738,0.4706593927893738,1.3086095743309896,1.3086095743309896,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_two_to_four} -> {leverage_3_to_6x}",356255,19843,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, previous_two_to_four} -> {leverage_over_6x}",0.04554883440232418,0.38489089184060726,2.32043770176463,0.04554883440232418,0.04554883440232418,0.3848908918406072,0.3848908918406072,2.32043770176463,2.32043770176463,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, previous_two_to_four} -> {leverage_over_6x}",356255,16227,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_clean_observed} -> {credit_large}",0.06381384120924619,0.4758754945261969,1.4776952819052915,0.06381384120924619,0.06381384120924619,0.4758754945261968,0.4758754945261968,1.4776952819052913,1.4776952819052913,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_clean_observed} -> {credit_large}",356255,22734,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_clean_observed} -> {income_q1}",0.059822318283252164,0.44610972725179493,1.393709021792711,0.059822318283252164,0.059822318283252164,0.446109727251795,0.446109727251795,1.393709021792711,1.393709021792711,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_clean_observed} -> {income_q1}",356255,21312,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_clean_observed} -> {leverage_3_to_6x}",0.06398506687625437,0.47715236639943065,1.3266624753506475,0.06398506687625437,0.06398506687625437,0.47715236639943065,0.47715236639943065,1.3266624753506475,1.3266624753506475,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_clean_observed} -> {leverage_3_to_6x}",356255,22795,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_clean_observed} -> {leverage_over_6x}",0.05021122510561255,0.37443744374437443,2.257415750374875,0.05021122510561255,0.05021122510561255,0.37443744374437443,0.37443744374437443,2.257415750374875,2.257415750374875,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_clean_observed} -> {leverage_over_6x}",356255,17888,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_some_late} -> {credit_large}",0.05910092489929966,0.4720746171610502,1.4658927440268286,0.05910092489929966,0.05910092489929966,0.47207461716105026,0.47207461716105026,1.4658927440268283,1.4658927440268283,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_some_late} -> {credit_large}",356255,21055,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_some_late} -> {income_q1}",0.054747301792255544,0.43729961211632035,1.3661849930677932,0.054747301792255544,0.054747301792255544,0.4372996121163203,0.4372996121163203,1.3661849930677934,1.3661849930677934,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_some_late} -> {income_q1}",356255,19504,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_some_late} -> {leverage_3_to_6x}",0.06034441621871974,0.4820071298849802,1.3401605380168389,0.060344416218719735,0.060344416218719735,0.4820071298849802,0.4820071298849802,1.3401605380168389,1.3401605380168389,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_some_late} -> {leverage_3_to_6x}",356255,21498,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_some_late} -> {leverage_over_6x}",0.04599795090595219,0.3674132866976077,2.2150683756254015,0.0459979509059522,0.0459979509059522,0.3674132866976077,0.3674132866976077,2.2150683756254015,2.2150683756254015,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_some_late} -> {leverage_over_6x}",356255,16387,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_20_to_35pct, repayment_some_late} -> {previous_deep}",0.06085247926344894,0.4860653348579629,1.2234483270793048,0.06085247926344894,0.06085247926344894,0.4860653348579629,0.4860653348579629,1.2234483270793048,1.2234483270793048,"['apriori', 'eclat', 'fpgrowth']","{burden_20_to_35pct, repayment_some_late} -> {previous_deep}",356255,21679,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_20_to_35pct} -> {credit_large},0.13865068560441257,0.4787218577063606,1.4865338489050581,0.13865068560441257,0.13865068560441257,0.47872185770636067,0.47872185770636067,1.4865338489050581,1.4865338489050581,"['apriori', 'eclat', 'fpgrowth']",{burden_20_to_35pct} -> {credit_large},356255,49395,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_20_to_35pct} -> {income_q1},0.12809364079100644,0.44227134840716803,1.3817173908149012,0.12809364079100644,0.12809364079100644,0.442271348407168,0.442271348407168,1.3817173908149012,1.3817173908149012,"['apriori', 'eclat', 'fpgrowth']",{burden_20_to_35pct} -> {income_q1},356255,45634,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_20_to_35pct} -> {leverage_3_to_6x},0.13766262929643092,0.47531037691047767,1.3215410539618693,0.13766262929643092,0.13766262929643092,0.47531037691047767,0.47531037691047767,1.3215410539618693,1.3215410539618693,"['apriori', 'eclat', 'fpgrowth']",{burden_20_to_35pct} -> {leverage_3_to_6x},356255,49043,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_20_to_35pct} -> {leverage_over_6x},0.10961530364486112,0.3784708425000727,2.281732383315227,0.10961530364486112,0.10961530364486112,0.3784708425000727,0.3784708425000727,2.281732383315227,2.281732383315227,"['apriori', 'eclat', 'fpgrowth']",{burden_20_to_35pct} -> {leverage_over_6x},356255,39051,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_over_35pct, card_history_not_observed} -> {income_q1}",0.030346240754515728,0.7331976941336048,2.2906118801010877,0.030346240754515728,0.030346240754515728,0.7331976941336047,0.7331976941336047,2.2906118801010877,2.2906118801010877,"['apriori', 'eclat', 'fpgrowth']","{burden_over_35pct, card_history_not_observed} -> {income_q1}",356255,10811,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_over_35pct, card_history_not_observed} -> {leverage_over_6x}",0.03081781308332514,0.7445913869108173,4.489007049074547,0.030817813083325145,0.030817813083325145,0.7445913869108172,0.7445913869108172,4.489007049074547,4.489007049074547,"['apriori', 'eclat', 'fpgrowth']","{burden_over_35pct, card_history_not_observed} -> {leverage_over_6x}",356255,10979,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_over_35pct, income_q1} -> {leverage_over_6x}",0.031783413566125386,0.804247460757156,4.848662748460716,0.031783413566125386,0.031783413566125386,0.804247460757156,0.804247460757156,4.848662748460716,4.848662748460716,"['apriori', 'eclat', 'fpgrowth']","{burden_over_35pct, income_q1} -> {leverage_over_6x}",356255,11323,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_over_35pct, leverage_over_6x} -> {income_q1}",0.031783413566125386,0.78785137767882,2.4613576118752287,0.031783413566125386,0.031783413566125386,0.7878513776788199,0.7878513776788199,2.4613576118752287,2.4613576118752287,"['apriori', 'eclat', 'fpgrowth']","{burden_over_35pct, leverage_over_6x} -> {income_q1}",356255,11323,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_over_35pct} -> {credit_large},0.032510420906373245,0.6032605864888797,1.8732532619726294,0.032510420906373245,0.032510420906373245,0.6032605864888797,0.6032605864888797,1.8732532619726294,1.8732532619726294,"['apriori', 'eclat', 'fpgrowth']",{burden_over_35pct} -> {credit_large},356255,11582,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_over_35pct} -> {income_q1},0.039519445341118016,0.7333194437210272,2.290992242796686,0.039519445341118016,0.039519445341118016,0.7333194437210271,0.7333194437210271,2.290992242796686,2.290992242796686,"['apriori', 'eclat', 'fpgrowth']",{burden_over_35pct} -> {income_q1},356255,14079,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{burden_over_35pct} -> {leverage_over_6x},0.04034188993838683,0.7485806552424606,4.513057627655229,0.04034188993838683,0.04034188993838683,0.7485806552424606,0.7485806552424606,4.513057627655229,4.513057627655229,"['apriori', 'eclat', 'fpgrowth']",{burden_over_35pct} -> {leverage_over_6x},356255,14372,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_low} -> {credit_small}",0.1400569816563978,0.43485005621257944,1.3018168483963368,0.1400569816563978,0.1400569816563978,0.43485005621257944,0.43485005621257944,1.3018168483963368,1.3018168483963368,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_low} -> {credit_small}",356255,49896,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_low} -> {leverage_under_3x}",0.20923495810585113,0.6496344003555773,1.3691896947818814,0.20923495810585113,0.20923495810585113,0.6496344003555773,0.6496344003555773,1.3691896947818814,1.3691896947818814,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_low} -> {leverage_under_3x}",356255,74541,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_moderate} -> {credit_file_established}",0.11105809041276614,0.5285763907444023,1.301980074151274,0.11105809041276614,0.11105809041276614,0.5285763907444023,0.5285763907444023,1.301980074151274,1.301980074151274,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_moderate} -> {credit_file_established}",356255,39565,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}",0.13702544525690868,0.6521669427670603,1.3745273600433003,0.13702544525690868,0.13702544525690868,0.6521669427670603,0.6521669427670603,1.3745273600433003,1.3745273600433003,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}",356255,48816,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_not_observed} -> {credit_file_none}",0.08327462070707779,1.0,7.062386012211561,0.08327462070707779,0.08327462070707779,1.0,1.0,7.062386012211561,7.062386012211561,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_not_observed} -> {credit_file_none}",356255,29667,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_not_observed} -> {credit_small}",0.042584665478379254,0.5113762766710487,1.5309144918567446,0.042584665478379254,0.042584665478379254,0.5113762766710487,0.5113762766710487,1.5309144918567446,1.5309144918567446,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_not_observed} -> {credit_small}",356255,15171,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, bureau_debt_not_observed} -> {leverage_under_3x}",0.057540245049192286,0.6909697643846698,1.4563093953822708,0.05754024504919229,0.05754024504919229,0.6909697643846698,0.6909697643846698,1.4563093953822706,1.4563093953822706,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, bureau_debt_not_observed} -> {leverage_under_3x}",356255,20499,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, card_history_not_observed} -> {credit_small}",0.21151422436176334,0.4622344634674486,1.3837979410475196,0.21151422436176334,0.21151422436176334,0.46223446346744856,0.46223446346744856,1.3837979410475196,1.3837979410475196,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, card_history_not_observed} -> {credit_small}",356255,75353,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, card_history_not_observed} -> {leverage_under_3x}",0.30745112349300363,0.6718910065697864,1.4160984112116666,0.30745112349300363,0.30745112349300363,0.6718910065697864,0.6718910065697864,1.4160984112116668,1.4160984112116668,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, card_history_not_observed} -> {leverage_under_3x}",356255,109531,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, card_utilisation_moderate} -> {leverage_under_3x}",0.1079956772536526,0.6197986306886831,1.3063068974093321,0.10799567725365258,0.10799567725365258,0.6197986306886831,0.6197986306886831,1.3063068974093321,1.3063068974093321,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, card_utilisation_moderate} -> {leverage_under_3x}",356255,38474,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, card_utilisation_moderate} -> {previous_deep}",0.11607416036266156,0.6661619009262989,1.676759490553697,0.11607416036266158,0.11607416036266158,0.6661619009262989,0.6661619009262989,1.676759490553697,1.676759490553697,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, card_utilisation_moderate} -> {previous_deep}",356255,41352,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{burden_under_20pct, card_utilisation_moderate} -> {repayment_some_late}",0.10224979298536159,0.5868223922674185,1.319571614775257,0.1022497929853616,0.1022497929853616,0.5868223922674185,0.5868223922674185,1.319571614775257,1.319571614775257,"['apriori', 'eclat', 'fpgrowth']","{burden_under_20pct, card_utilisation_moderate} -> {repayment_some_late}",356255,36427,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
