PC1,PC2,CLUSTER_KMEANS
-1.7959465,2.2885342,3
-0.6891899,0.26850727,3
-1.3225962,-0.20052172,2
-1.0914239,3.9433656,3
-2.1080334,-0.70396626,2
-1.2738813,-4.48998,2
-1.1136576,0.40892902,3
2.5055156,1.6571934,4
-0.8408107,-0.61298,2
-0.36430508,-0.78341734,2
0.23403801,-0.110361144,4
-1.5175245,-3.0452824,2
-0.8281445,1.7491306,3
-1.7198241,4.1876144,3
-1.9325641,-1.8115486,2
0.29884526,-1.1132946,4
-0.28829083,-1.1644207,2
-0.81468,2.1884692,3
-1.3840921,-0.6613842,2
-0.71889645,-0.18079677,2
6.395228,2.9786255,0
5.681475,2.5009613,0
-1.2951926,2.1771126,3
-1.8611636,-2.9732866,2
-1.2332765,-3.8429027,2
-0.64043176,-2.0916178,2
2.3623376,0.9316108,4
-1.7787203,-1.3321688,2
-1.7751848,4.4599686,3
-1.5090543,-3.565189,2
0.02544389,1.5620197,3
-1.7791018,1.649288,3
0.333882,1.7538452,3
0.39531958,2.867093,3
4.5502586,-0.6632568,0
3.1709855,-3.6650128,4
-1.6622437,-1.9649789,2
-2.0212877,-1.569936,2
-0.370742,0.4623922,3
-1.7216287,-1.6737118,2
7.8542976,0.8707965,0
-0.7071192,-1.2225778,2
-2.2165217,-0.9584814,2
-1.4891969,-1.3356141,2
-1.3632214,-1.5482274,2
-0.4390433,1.3968925,3
7.3019104,-0.74351025,0
-1.2497516,-0.74597675,2
-1.539269,-1.5553492,2
-1.4778619,0.53035456,3
-1.9161052,1.2010696,3
1.1648247,2.4185264,4
-0.68407565,2.1136982,3
0.49916855,-0.7820231,4
-2.3083816,-1.2808651,2
4.926416,-1.3105242,0
-0.99384964,-3.2617667,2
-2.4017045,-1.7132158,2
-1.7837402,-1.4492092,2
1.4530294,-0.96747077,4
1.3591514,0.6260019,4
-1.848955,-1.2571907,2
-2.2422867,0.90263486,3
-2.5109203,3.043239,3
0.6223422,-0.66108596,0
-1.1782886,-3.112804,2
-1.6526408,1.3128251,3
3.0885606,-0.57141507,0
-1.8389512,0.50373447,3
1.2689712,-0.7147404,2
-1.8615404,-0.0998085,2
-0.5478684,1.1356792,3
-1.5450208,-0.76481724,2
-0.50334483,2.3209345,3
-2.4075258,0.7382789,3
2.343831,0.31904608,4
-1.3108072,2.6139722,3
-1.6173658,0.52999383,3
-0.018364621,-2.4017239,2
-1.747644,-0.44228652,2
3.1253912,-0.6367781,0
0.33796847,1.324236,3
-2.122863,-1.4815452,2
0.8860783,-0.4357376,0
-1.411723,0.731437,3
-1.2531981,-1.8436273,2
-1.9760718,0.9965343,3
1.0638034,-2.308322,4
-1.1335796,-0.4100626,2
3.5949345,1.0226586,0
-1.1035084,-1.6425247,2
-1.2639972,-1.5118748,2
-1.8362056,-3.2244692,2
1.2051473,2.3253374,4
-1.4097914,-1.5235547,2
-0.30146405,2.7973108,3
3.6409535,1.9590763,0
-1.6471893,-1.6451354,2
-1.2478883,-3.2968223,2
-2.0855255,-2.1151638,2
-1.1491824,0.37638557,3
-1.1137537,-1.6254854,2
-2.1869092,2.9400535,3
0.7282942,-2.019751,4
-1.0884631,1.216307,3
1.9833945,-1.3276905,4
-2.2524045,-4.1967335,2
0.80744153,0.40662116,4
0.9467777,-1.9039353,2
-0.084337465,-3.8138223,2
-1.5212193,-1.9477232,2
6.372875,3.0963626,4
2.1300333,1.5053743,0
0.7398471,-1.294522,4
-1.6239034,2.413519,3
-1.7685491,1.3900914,3
-0.7598096,-1.7649368,2
-0.8456782,0.90362203,3
-1.6715364,0.79920757,3
-1.0615491,-3.0365841,2
0.0078057847,-2.5731912,2
3.9571807,-0.75909126,0
4.105856,0.80379516,0
0.80701923,-0.17751911,4
-0.6920292,-1.5622435,2
0.84842205,1.1499114,3
-1.2836531,1.1990392,3
2.9474297,-1.7169902,0
-0.5831424,0.42307806,3
-2.1277015,-1.7289944,2
-1.1873931,-0.6823459,2
-0.30446732,1.2824525,3
-0.22841181,-1.5241681,4
3.7318053,-2.5527217,0
4.14231,-4.328103,4
1.7908573,-0.066148624,4
-0.2650325,1.5457907,3
2.6882758,2.3803914,0
-0.9534501,-1.8004322,2
-0.98648775,-0.68708766,2
1.9565507,-0.71816206,4
-0.55292875,-1.7346584,2
1.3983419,0.07328914,0
1.3206649,-2.0922215,4
4.6403446,2.3936312,0
-1.6126882,-0.6163643,2
-1.900664,2.2600222,3
-0.45037994,-0.47026944,2
2.9258194,0.10867597,0
-0.8423881,1.191491,3
1.1483681,-4.2701507,4
2.811248,1.7309821,0
1.8790079,1.1773185,4
-2.6174448,0.44859383,3
-1.1869147,0.35768205,3
-0.18420798,-0.32449004,4
-2.0592883,3.2136207,3
0.9849753,-0.088507816,4
-0.3088249,-2.9545112,2
2.4913225,-3.2264915,4
-1.5643108,1.644446,3
-0.3345264,-1.1997924,2
4.300972,0.9024208,0
1.9293371,-0.2290726,4
-1.5444137,1.2063589,3
-0.79101396,0.28821975,2
-1.7258463,0.9609466,3
-1.275321,0.4238492,3
2.8770854,-1.0134176,0
5.4999804,-1.6405885,0
1.4384768,3.0407178,4
3.7948523,1.0761209,4
-1.7747631,-0.6331507,2
-0.59062904,-1.7990766,2
1.8075956,-2.666206,4
0.095749095,3.2552617,3
-0.0010741814,-0.5261961,1
-2.1033418,-1.3018291,2
-1.5966662,1.7970191,3
2.7692888,-0.85772806,0
-0.7173749,1.2876183,3
-0.39736205,-1.6730554,2
-1.4579366,-1.2084154,2
-0.02336434,4.7284064,3
-0.25461397,-2.7535315,2
3.787998,1.0629843,0
-1.0193368,1.1844367,3
1.5493349,0.11646891,4
5.1144185,2.3916519,0
-2.170378,3.973992,3
-0.8137016,-0.11408959,2
-0.14856425,-1.1613927,2
-1.942345,0.28497237,3
-1.1177033,-1.2930659,2
-1.5440031,1.3116663,3
-1.93988,2.234741,3
0.43946418,1.9885991,3
-0.6619382,2.170074,3
-1.6291232,0.6906601,3
-1.5463446,2.4651423,3
-0.81856745,1.6791315,3
0.30272856,0.0064993165,4
0.03804995,-0.73083186,2
-1.9361739,-1.9616112,2
2.0017328,0.8763793,0
-0.70680684,-1.8129987,2
-2.3616846,-2.1497898,2
-0.9938357,0.81423867,3
-0.42479637,3.7485204,3
-1.9017556,0.9162655,3
-0.3720201,-0.04165787,2
0.9213778,-0.7802158,4
-0.89007276,-3.0883868,2
5.361232,-0.033170193,0
1.3770249,1.4085032,0
2.650956,-2.4231126,4
-1.3188705,-1.5921371,2
-0.07985385,-0.6192787,2
-1.855388,3.0768607,3
-1.9801309,0.17991024,2
4.6587753,-0.19390196,0
0.84764165,-0.0093397,4
-1.8411429,-1.1832962,2
2.674277,1.0972495,1
0.601105,0.3746431,4
-2.0487993,-2.5927322,2
-1.0639534,-0.14020021,2
-0.95047116,2.6979651,3
-0.7710112,-1.0354557,2
-0.28693345,0.34289375,3
-1.4832033,-1.1196803,2
-0.11807515,2.9266007,3
-1.4366888,2.5030372,3
-1.0039159,0.33854732,3
-1.7195041,1.2955337,3
7.2474504,0.392079,0
2.7380562,2.8404167,0
-1.9275821,-3.222187,2
4.113666,-1.2834179,0
-1.2296766,1.0385803,3
0.42570034,-0.8561401,4
-0.052714817,-0.050759304,4
-0.7887648,2.2648854,3
-1.3159709,-1.274693,2
-2.4482641,4.292226,3
2.533983,0.8395501,0
-1.4194673,-1.0509632,2
-1.4963596,0.019335765,3
-2.3985574,-1.0429925,2
2.3080907,1.2575425,0
-0.073904306,2.1394467,3
-1.1333054,-1.9580505,2
-2.1067255,-2.3383558,2
-0.26480317,-1.774302,2
-1.5225488,-2.6650903,2
0.032539524,0.5730517,3
-0.57965994,3.334005,3
-0.69313824,2.5963745,3
1.0700709,-1.0767426,4
3.0159123,2.3644862,0
-1.3692722,2.3708196,3
-2.68596,-0.7264777,2
-0.9897905,-1.070267,2
1.9895282,-2.5312274,4
-0.7571516,-1.4110051,2
1.3580451,-0.50458777,4
0.70606,1.988378,3
-0.5854305,-1.2040639,2
-0.7298556,0.0034277868,3
-1.7099729,3.8088183,3
-1.1120301,-1.1139718,2
1.3548445,-0.33818388,4
0.24673027,0.0003489107,4
1.9306196,-0.09964426,0
0.8635462,-2.377951,4
0.13048285,-2.0459762,2
3.5098917,1.320517,0
2.2903078,0.9326505,4
-0.8822838,-2.7452664,2
-0.26673576,-1.2442468,4
2.7917225,-1.500495,4
0.18629691,-1.0333861,4
2.9495633,-0.33527166,0
-0.42277458,1.5468282,3
2.1662242,-3.4818816,4
1.0823468,-3.0029507,2
0.82057375,0.041834936,4
5.6120543,-1.7737299,0
-0.29175702,-0.3329285,4
-1.4069434,-3.032987,2
0.7695817,-1.0797642,4
-1.725909,-0.32503578,2
-0.9058727,0.5679142,3
-1.6291918,2.4197454,3
-0.19115469,0.78944564,4
0.18502031,-0.44664723,4
-0.34065363,-0.8138455,2
-0.81227106,1.5098463,3
-0.4267476,-2.0012774,2
-1.2520384,-2.7823362,2
-0.480159,3.9583535,3
-0.42550153,-1.5976555,2
-0.7036693,0.684398,3
-1.4702097,-2.5394483,2
-1.9428834,-2.6646922,2
0.94499254,1.7394142,3
2.0330002,-0.339506,0
-2.6888525,-2.6438417,2
-1.8435768,-1.6177025,2
6.0264664,3.16072,0
-1.2752684,-1.4831297,2
0.9185029,2.3555307,3
-0.8114976,-0.43709713,2
-1.2727797,0.8743488,3
0.6759737,-0.6543552,4
-0.19991003,-1.6255884,2
0.27562073,0.036342744,4
0.97024035,-1.2158608,4
0.37206507,-1.3116097,4
4.6749697,-0.040331714,0
-1.7437783,-1.0017734,2
-1.758928,-1.502125,2
-1.2142812,-1.7201068,2
-0.5914253,-0.6997393,2
1.0975492,-3.869524,4
-0.20195708,-1.3674123,2
4.547953,-0.8559465,0
-1.6788992,2.1266294,3
-1.1305107,2.887083,3
0.73019344,0.29032224,4
0.6771215,-1.6001424,4
1.6951265,-0.23388073,4
2.4951599,-1.9292774,4
-1.8417219,-1.5651646,2
-0.5421894,1.6615001,3
-0.1370327,-0.13943602,2
-1.7520376,0.08506946,2
-2.1695604,0.8390029,3
-1.2874783,-1.0640801,2
-1.2768613,-0.20443992,2
-1.7945682,-1.646699,2
-2.1501431,-1.9447769,2
-0.8981644,-0.90489084,2
-1.9657749,0.87952274,3
-1.2376636,0.5027135,3
-1.1280379,-2.1476002,2
-0.14777103,1.7703165,3
-0.11488797,-1.2066423,4
-1.6251568,-3.7040625,2
0.4139539,-2.2587786,1
-1.9538121,0.47292727,3
-1.6689185,3.7865639,3
-1.6833802,-2.1276095,2
-2.3802462,-0.6008393,2
-1.1051977,-2.3655105,2
-1.8483454,0.06949188,2
-1.8254931,-0.5288986,2
-1.9970156,0.7371186,3
-2.291864,0.042052608,2
-2.2801826,-0.2948075,2
-1.5964197,1.8547915,3
-0.5110578,-0.16341232,3
-0.35254028,-0.8672544,2
-1.4099513,-2.790243,2
-0.94986093,-2.1888928,2
4.9789658,-1.9891587,4
0.44600365,1.4377557,4
1.49082,-1.8098847,4
3.674388,-0.71061385,0
0.3368306,-0.46997565,4
-1.1343061,-2.496299,2
-0.8892984,-2.0111246,2
-1.9301821,-1.088049,2
-2.6324205,0.22132437,2
-0.3380811,-0.5935271,2
-2.1080277,0.34788617,3
1.2200279,-2.9085333,4
-0.7183596,0.86941534,3
-2.2280867,4.1189127,3
1.4593666,-1.7651511,4
-1.6149069,1.7045141,3
-1.9263844,-1.0528502,2
2.9645507,0.5541785,0
0.8458975,-1.5182735,4
-1.9208752,-2.8272161,2
-1.3339688,0.8895901,3
-1.731429,-1.8824213,2
-1.7789448,0.5722383,3
2.3670337,0.6060644,4
-2.5376558,-1.9390733,2
2.9605525,-1.7891876,0
-1.7363702,-0.3711833,2
-1.5496358,0.5067512,3
-0.76574063,-0.8817591,2
-1.7867515,1.4776021,3
-1.27959,2.096578,3
-0.6967136,-1.8294008,2
-1.2955364,1.948612,3
3.2210252,2.478655,0
2.5120556,-0.93438286,4
-0.8760025,0.32835114,3
-0.5852733,3.4043107,3
2.905522,2.3176713,0
-2.226434,1.8642054,3
2.4116893,-0.1929866,0
0.6476985,0.40104413,0
-1.9979178,1.1691363,3
-1.914951,-0.86609024,2
-1.4606875,-0.36725217,2
1.996474,0.3695253,0
-1.3898515,-0.83282226,2
1.9200586,-0.29757434,4
-0.23794992,-1.3734508,4
-0.89451724,0.4423713,3
0.21256746,0.6928166,4
-0.41117692,-0.30203882,2
-0.51963955,-0.12110098,3
-0.1264229,3.7593026,3
-1.1346385,0.9516515,3
2.3614912,2.6866589,0
1.5350996,-0.310106,0
1.9008223,1.5170631,4
-2.1770403,3.3939676,3
3.5801413,2.4279118,0
-2.037486,0.8651817,3
4.486717,0.35134003,0
-0.5402802,1.3842455,3
-0.503724,-1.68282,2
1.9506975,-2.148272,4
-1.9740976,-0.66853464,2
4.6991143,-0.96917063,0
0.7368549,-0.25074357,4
3.6129525,-0.6821866,4
-1.6500431,2.9528375,3
-0.73642015,-1.9323496,2
-0.20593946,-1.0690436,2
-1.7435035,1.0353558,3
-2.082704,-1.8554635,2
-0.7385592,-1.551803,2
6.0896225,-1.0199683,0
0.23547849,0.40977427,4
0.169394,1.8827238,3
1.060528,-3.1316435,4
-1.189193,-2.8591805,2
-2.0494833,-1.7181513,2
-1.1845701,0.68016833,3
-0.47421542,-2.1524484,2
-1.5413785,2.0202427,3
-2.2698736,-0.60840774,2
-2.4609494,-1.9533063,2
5.281164,-1.706151,0
-1.0949757,-0.9423913,2
0.2661088,-2.2208645,4
-1.2333101,1.4044557,3
1.0399683,2.5396633,3
-1.7673255,-3.9659662,2
-1.5292394,-3.0988812,2
-1.4473909,-0.8103541,2
1.5911227,0.7226253,0
-0.5147739,0.18932828,3
5.10769,-0.32892013,0
-2.157763,-1.8311689,2
-1.3926083,0.07019739,2
0.22024424,-0.18790473,4
-1.4469293,3.365145,3
2.94755,-3.405623,4
-0.6077083,-2.0837312,2
0.43238106,-1.4730057,4
-0.8012763,-0.8023266,2
3.6609643,-1.1469077,0
3.9483545,-1.0871432,0
-1.076788,-1.4942765,2
1.0692399,0.8108246,4
-1.08488,-0.53084916,2
3.4192095,-2.1115494,0
-2.2922575,-1.153542,2
0.55005604,-2.2631962,4
-1.0439409,-0.850627,2
-1.4896578,-0.5148983,2
0.19726716,0.63516074,4
-0.9032087,-0.86312634,2
-0.55612755,-1.0941689,2
0.42852867,0.6762903,4
-1.3378254,0.04876287,2
-1.2988399,-2.893074,2
-0.66260576,-1.1211106,2
5.345298,2.114214,0
1.4231175,0.9229812,4
-1.8920417,1.5746131,3
-1.1443042,1.2729623,3
-1.0418156,1.7918891,3
-0.23304537,0.77400845,3
0.9698198,-0.8502304,4
-1.1169492,-1.5787202,2
-2.1674578,-0.9869979,2
-0.803286,-0.49131024,2
-0.41926855,-1.5323511,2
4.790669,4.323669,0
-2.299362,0.37595886,3
2.9688585,2.620093,0
3.965893,0.07125552,0
-1.1987671,-0.3799987,2
-0.73292595,-0.5425227,2
-1.4889036,2.7566113,3
-0.31983417,-1.8244716,2
1.839975,-3.9524505,0
-1.6363744,0.8111771,3
-1.6753404,-1.6265817,2
-0.0964846,-2.4500744,1
-1.714155,1.9821877,3
-1.6186564,-1.2323835,2
-1.69056,-0.4184706,2
0.8508992,-1.2342494,4
-1.6669892,-0.9820518,2
-0.8577375,-0.19170421,2
-1.0907819,2.6926606,3
-0.69306016,-4.0354815,2
4.401296,-2.186674,1
1.0266002,1.1136605,3
-1.5675055,-1.0199264,2
1.739242,1.4561507,3
3.4350445,-0.8778174,4
-1.5565594,-0.8563032,2
-0.105290815,0.15978505,3
0.45926687,0.3783315,3
-1.5581154,-2.2166765,2
-1.2001745,1.2549272,3
1.2336931,-1.1174462,2
-1.3246351,-1.4109085,2
-1.092118,2.140261,3
-0.6440724,-1.4403399,2
-1.0220246,-1.8988897,2
-1.4137791,0.44082195,3
-2.0637155,-1.6463537,2
-1.4765323,0.9527587,3
4.078061,1.1649407,0
-0.91469246,-0.67077434,2
5.0708213,2.8870625,0
3.72564,0.985092,0
0.2900826,0.10201414,2
0.77689433,-2.6261673,4
4.000275,1.9239086,0
-0.62856305,0.16754355,3
4.6384406,0.3495875,0
6.106147,-0.38874364,0
-1.0995659,0.8528339,3
0.54942477,0.61623985,4
2.715235,-0.12319361,0
-1.4052547,3.005757,3
-2.2562592,-0.89071304,2
0.16574012,-1.7420379,4
-0.23504831,0.9652957,4
-1.0326806,-0.714543,2
-1.95915,2.2702568,3
2.6731145,-2.086254,0
0.36657885,2.4634442,3
4.8483872,0.34880552,4
-0.17234421,-2.7867985,2
3.1811588,0.95688176,0
-0.5525454,-1.8410194,2
-0.24419612,0.38665965,3
-0.6900065,3.47775,3
-1.3868378,-3.645447,2
-1.9758652,2.850812,3
0.30798563,-2.7826736,2
1.1925101,-1.0782677,0
-1.2316076,-2.0300517,2
0.75472915,0.011093449,4
0.10826183,-1.610442,2
-1.7902699,-2.3100624,2
-2.0047727,-2.8124473,2
-1.3758204,-0.79469055,2
0.31376332,1.4688017,3
-1.3152219,0.97911716,3
-1.6477093,2.4803474,3
0.15057917,0.8385238,3
-1.159775,0.14320566,3
4.717652,-0.7205078,0
-1.4932444,0.39168313,3
-1.2204415,1.8197191,3
-1.7848991,-3.5381267,2
4.6892486,-2.0125315,0
-1.235516,2.4014516,3
-1.0719882,1.2950766,3
3.8763201,2.2465062,0
0.4784412,0.29912955,4
-1.1684437,0.3110395,3
6.1361713,-0.7730424,0
-0.72156227,2.2976863,3
0.0447367,-1.5477694,4
-1.374334,-0.2879561,2
-1.0934354,-0.7104603,2
0.5047058,-0.154872,4
-1.5802319,0.90295786,3
-0.27963182,1.3979244,3
1.6134112,-0.923806,4
-0.41321424,-0.5584277,4
-0.87026376,3.7345457,3
-1.718922,0.22909807,3
0.46904325,-0.47947657,4
2.6156032,0.75441223,0
-1.9240941,-1.2145805,2
-1.4426676,1.4647866,3
-1.3675594,1.5749637,3
-2.4722977,-0.74767965,2
-0.5796206,-1.4900572,1
-1.2555021,1.6478933,3
-1.974137,4.099987,3
5.8092127,1.5419723,0
-2.200139,0.42840478,3
3.9696362,1.8595018,0
1.2761865,1.5812094,4
-1.0121448,-0.7047635,2
-0.34645638,3.482351,3
-0.5008978,0.5519289,3
-0.41141173,1.218569,3
-0.9940131,0.91822267,3
-1.4551493,1.3821387,3
2.794243,-1.6972251,4
-1.695304,-1.532723,2
-0.77196085,0.4560481,3
-1.4661016,-0.8358884,2
-1.9933758,2.6343217,3
-0.175525,-3.467825,2
-1.3160307,2.5875275,3
-0.05659229,0.5252595,4
0.7795533,-1.613884,4
0.2564886,-0.089149356,4
-1.2166127,-0.4392045,2
0.47625816,-1.1978722,4
0.41973823,-1.9813519,2
-2.006053,1.7282691,3
1.8686483,0.710082,4
-0.25037783,0.7550649,3
-1.674436,-2.679258,2
-1.6509944,-0.9864469,2
-1.720241,-0.49900094,2
1.0432613,1.0693079,4
0.053640228,2.2541215,3
-1.411916,0.68651015,3
-1.8738732,-2.3868277,2
5.63464,-1.2054927,0
1.4197674,-0.3295609,4
-0.79913795,-2.5774193,2
-0.3840697,-0.5424174,4
-1.365002,-4.3097997,2
-0.3468325,-2.8703034,2
3.039961,-1.286227,4
-0.7967567,0.9537065,3
-1.407823,-2.7996364,2
2.368791,-0.80635047,0
4.8344493,-0.40108958,0
-0.42078453,-0.9767629,2
-2.22844,1.0218029,3
-1.6593919,2.7176962,3
0.39846146,-0.6970578,2
6.663302,-2.8896194,0
-1.9154863,3.3187158,3
2.9020894,2.0784883,4
2.8347902,1.1713734,0
-1.1383257,2.5511718,3
0.26635495,3.0196643,3
0.68286514,-2.2781305,4
0.31735423,1.4377671,3
0.09323101,0.85113305,3
-2.0713818,-0.14592643,2
-0.42558044,1.8497024,3
-1.5265778,2.0410357,3
0.59560215,-1.1702139,4
-0.5459058,1.9503939,3
2.1937013,-1.3295064,4
-1.5139055,2.3162928,3
-0.8305403,-0.021276522,3
-1.3731304,-0.0978754,2
-1.525888,-2.1687005,2
4.111404,-1.7942514,4
-1.5352474,2.92221,3
5.1537366,-1.7457467,0
-0.28312865,2.0728972,3
2.1122801,0.40476492,4
-1.756495,-1.7128154,2
1.6033585,2.7379408,0
-2.4850628,-2.7757359,2
-1.5641876,1.442761,3
-1.4588928,1.3987443,3
-1.2848221,-0.37961164,2
-1.4277933,-0.97368324,2
-2.1724098,0.10261716,3
4.453363,-0.0138372695,0
-1.5585033,-1.6820728,2
1.2679465,-3.217541,4
-1.0224297,2.1643736,3
-1.097353,-2.6082222,2
3.1086218,-0.017036755,0
1.5977911,1.6424747,0
0.33673695,3.3880715,3
-1.0665289,4.2836514,3
-2.0278692,-1.5320259,2
-1.7199047,1.1072831,3
-1.8625346,0.6035289,3
-0.6906238,-2.9144242,2
-0.4370669,-0.18466999,2
-1.056214,-2.9833872,2
-0.714315,1.6703848,3
-0.30223387,1.6859002,3
-1.04526,-0.8312703,2
-1.4726862,-0.5210632,2
-2.0246842,-1.0497874,2
-1.8225166,-2.1757023,2
-1.653142,1.2877182,3
-1.9118042,-1.6143212,2
-1.7319412,-2.1419399,2
-1.0651264,-1.9466052,2
-1.3519007,1.6726645,3
-1.3266166,0.059338342,3
-2.1543791,0.25982845,2
-1.884088,2.2240448,3
-1.271675,0.6628948,3
-1.7008103,0.37762225,3
-1.7890657,0.6567384,3
-2.474332,-2.4353302,2
-0.23085614,0.542623,3
-1.8202695,-2.456913,2
-1.4405367,0.04187443,3
-1.0981857,0.61040664,3
0.86315,-1.1606926,4
-1.9575058,2.7495453,3
0.73676276,1.5866998,4
-0.5453815,1.0350956,3
1.7551163,2.39437,0
0.3461562,1.281347,3
-1.3909374,-0.6310944,2
-1.3050146,-0.07960768,2
-1.1778846,1.0569984,3
0.27794304,-5.114542,1
-1.4930621,2.6783051,3
-1.2151113,2.074664,3
-0.29826194,-1.0820467,4
2.0239353,-1.2386466,0
-0.85655206,-3.411275,2
-0.5713988,-0.8048478,2
-2.1240127,2.208072,3
1.1711764,0.20507024,3
-0.43533343,4.1321445,3
-1.1214423,2.778281,3
1.0358145,3.0760083,3
3.1453378,-1.2691944,0
-2.4110851,4.058539,3
2.7662354,-1.26398,4
-0.06365559,-2.639345,2
-2.36897,-1.2736022,2
3.9239109,-1.866536,1
-1.0896772,-2.7210608,2
-1.7177845,-2.2072682,2
2.6830494,-0.11850242,0
-1.8815504,2.196259,3
-1.6931881,-0.54572797,2
-1.1688684,0.3513655,3
-0.67298615,-1.4130143,2
2.484712,0.016715966,4
0.53268254,-1.8745906,2
-1.4346272,2.3333783,3
3.7663329,0.22258005,0
-0.321875,-1.646018,1
4.2474737,-0.45078647,1
-1.2841023,2.059636,3
-1.9379164,0.85153383,3
-0.96726066,0.049041074,3
-1.6528596,-1.4826345,2
5.652831,1.1657287,0
0.124985784,1.5508674,3
-1.394019,1.287418,3
-0.95053834,4.3145137,3
3.951436,0.5505392,0
-1.582492,-0.20267585,2
-0.8351399,1.1988386,3
4.821022,-2.3594122,0
-1.8809355,-0.14894265,3
-1.8323171,0.009575743,2
-0.96529347,0.78327113,3
4.3233185,-3.328236,0
1.20639,2.3038197,4
1.3633314,-1.4436343,4
0.6232449,-1.7492082,1
-2.351547,1.4417932,3
-0.19671673,2.6424282,3
2.0710564,0.622861,0
3.4826796,-2.0338125,1
-1.3503115,-1.8954822,2
-0.58570445,-3.4569488,2
-1.1555978,1.6580353,3
-0.85460234,-3.3592577,2
2.8152113,-0.92362434,0
-1.5851312,0.31788015,3
-1.9300342,0.72047895,3
1.0681685,0.21341833,4
2.3712192,2.068742,0
1.9332075,-2.078183,4
-1.5422497,-2.3728387,2
-1.8953308,1.4221284,3
0.6839741,0.20989285,4
-1.4933373,-0.32407328,2
-0.9973339,2.5681627,3
-1.5549331,1.1284207,3
-1.5759975,-0.8031896,2
-1.1768922,-0.08805819,3
0.7910005,-0.9801782,4
0.11628396,-2.7455554,2
0.5263706,-1.2651587,4
-1.6873723,3.6648154,3
0.279702,-2.5963945,4
1.3671087,0.6155463,0
-1.4629375,0.37686238,3
-1.7732835,-1.5291053,2
-1.4685773,-0.6470445,2
5.758257,3.0472775,0
4.1525583,-1.2275925,0
-0.89884144,3.2098346,3
1.7849096,-0.7573312,4
-1.6578667,-1.4512937,2
-0.70462203,-1.6114222,2
-1.6271363,1.253306,3
-1.4549906,0.6862031,3
-1.6520964,-1.4790548,2
2.790157,-0.9346636,4
-2.1568453,1.2277,3
4.470522,-1.2518278,4
-0.3849398,0.881851,3
0.1257865,-1.4870434,4
-0.96111834,2.0484152,3
-1.9817958,-1.161983,2
-1.6953667,-2.0526788,2
-1.9516953,-2.3963904,2
-1.6237253,-4.4613786,2
-1.6312668,4.687116,3
-1.2828835,-0.35031408,2
3.4261856,0.008448694,4
-2.3025768,-2.516136,2
-1.2442148,0.30016783,3
1.9287387,-1.4230337,0
0.6906651,-2.7031431,4
0.4113381,0.19214599,4
-0.9171648,2.569033,3
-1.3849145,-0.18443312,2
-2.4237235,2.1466193,3
5.9943385,0.95238274,4
-0.9495647,-0.6986848,2
-0.90653324,0.975057,3
-2.5739963,4.010277,3
-1.5294516,3.7827232,3
-2.2439108,0.31181833,3
0.23455402,-0.048693843,3
6.46576,1.1509411,0
0.25057968,-3.4105518,2
-2.3758,0.27678505,2
-0.5068641,-1.387308,2
-2.1401858,1.9606729,3
0.73232865,-1.291643,4
-1.5505627,-0.83657223,2
-0.500783,-1.2966166,2
1.4090632,-1.0940912,0
-0.53418165,-4.180004,2
0.49515113,0.2355382,4
5.324518,-0.52774286,4
-2.0571117,-0.41571864,2
0.75325847,-0.31348765,2
-1.5373058,2.1636398,3
-0.5801869,-1.3156374,2
-0.3741892,0.42821592,3
-1.4065901,3.992906,3
0.31139347,-3.5207064,2
-1.9970222,0.58896077,3
2.9614537,0.88550586,0
-1.6246394,-1.5781095,2
4.077844,-0.14002691,4
-0.47379842,1.2285895,3
-2.1870284,0.99019986,3
0.1438635,1.8209689,3
-1.7708389,0.55793893,3
5.010184,-1.7547774,0
4.5775623,2.5725634,0
2.9630847,-2.4524286,0
-1.4699832,0.73911667,3
-1.4120001,0.23538025,3
2.5995843,-0.9044182,0
-1.4343448,-0.3012904,2
-0.52400446,-1.0271859,2
-1.3698124,0.47868678,3
-0.67296207,-1.8307991,2
1.1842694,-0.05626951,4
-0.5296686,1.7446201,3
-2.3344283,-1.6232951,2
-1.6295547,1.0282841,3
-0.3348382,0.10139936,3
-2.0797675,0.68469715,3
-1.5762306,-0.12559989,2
-1.987488,-1.159293,2
6.602178,2.5386012,0
-0.19577415,-1.631756,2
3.677887,2.6038258,0
-0.0066255047,0.15802978,4
-0.5387097,-1.5703732,2
5.7452035,2.0152025,1
0.30835274,-0.4331266,4
-1.1801484,2.6552389,3
-0.5901234,2.1898327,3
-1.59453,0.47292915,3
2.1802945,-3.1069236,4
-1.6465632,2.3612921,3
2.374351,0.8965928,0
-1.5775301,2.447175,3
-1.9657812,2.2608714,3
-1.0144738,-1.2768658,2
-0.97839344,-0.5176285,2
-1.7846752,-1.7322028,2
3.0999298,-0.6597891,0
-0.84988946,-2.6534395,2
-0.290597,-2.5840862,2
-1.0043153,-0.06724744,2
-0.6405166,-3.5639353,2
-0.5913022,0.9332656,3
0.7591108,-0.6076102,1
-1.2279593,-0.43030986,2
2.6770318,3.0921063,0
-1.0559386,1.0132177,3
4.759684,2.0724356,0
4.340815,-1.5278134,0
-1.7107457,-0.5997823,2
0.09006907,-0.3065808,4
-0.49219185,-0.55877346,2
-1.9925956,-3.2363865,2
-2.3624206,-1.9998285,2
-2.5479252,-3.4987576,2
0.45176408,-0.15260784,4
-1.4245827,-0.53769404,2
1.2310792,-0.69810075,0
